julia-RoyalRoad, 16, 0.06393194198608398
julia-RoyalRoad, 32, 0.10237884521484375
julia-RoyalRoad, 64, 0.19599485397338867
julia-RoyalRoad, 128, 0.40587306022644043
julia-RoyalRoad, 256, 0.791672945022583
julia-RoyalRoad, 512, 1.562135934829712
julia-RoyalRoad, 1024, 3.031780958175659
julia-RoyalRoad, 2048, 5.961019039154053
julia-RoyalRoad, 4096, 11.810266017913818
julia-RoyalRoad, 8192, 23.789716958999634
julia-RoyalRoad, 16384, 50.926608085632324
julia-RoyalRoad, 32768, 92.7708032131195
julia-RoyalRoad-distributed, 16, 1.0153238773345947
julia-RoyalRoad-distributed, 32, 0.775458812713623
julia-RoyalRoad-distributed, 64, 0.8684718608856201
julia-RoyalRoad-distributed, 128, 1.1480867862701416
julia-RoyalRoad-distributed, 256, 1.4201409816741943
julia-RoyalRoad-distributed, 512, 2.107491970062256
julia-RoyalRoad-distributed, 1024, 3.617361068725586
julia-RoyalRoad-distributed, 2048, 6.374322175979614
julia-RoyalRoad-distributed, 4096, 12.011861085891724
julia-RoyalRoad-distributed, 8192, 25.687126874923706
julia-RoyalRoad-distributed, 16384, 45.511492013931274
julia-RoyalRoad-distributed, 32768, 93.90915513038635
